date,skhynix_shares,skhynix_price,skhynix_value,skhynix_conf,dreamus_shares,dreamus_price,dreamus_value,dreamus_conf,incross_shares,incross_price,incross_value,incross_conf,nanoentek_shares,nanoentek_price,nanoentek_value,nanoentek_conf,krafton_shares,krafton_price,krafton_value,krafton_conf,nexus_shares,nexus_price,nexus_value,nexus_conf,ionq_shares,ionq_price_usd,usdkrw,ionq_value,ionq_conf,total_listed_value,total_listed_value_trillion
20220923,146100000,83500.0,12199350000000.0,confirmed,29246387,15475.0,452587838825.0,confirmed,4631251,13750.0,63679701250.0,confirmed,7600649,5050.0,38383277450.0,confirmed,0,205500.0,0.0,none,0,3855.0,0.0,none,0,4.96999979019165,1403.6600341796875,0.0,none,12754000817525.0,12.754
20220926,146100000,82500.0,12053250000000.0,confirmed,29246387,13800.0,403600140600.0,confirmed,4631251,12850.0,59511575350.0,confirmed,7600649,4755.0,36141085995.0,confirmed,0,209000.0,0.0,none,0,3800.0,0.0,none,0,4.769999980926514,1429.77001953125,0.0,none,12552502801945.0,12.5525
20220927,146100000,82000.0,11980200000000.0,confirmed,29246387,14000.0,409449418000.0,confirmed,4631251,13000.0,60206263000.0,confirmed,7600649,4775.0,36293098975.0,confirmed,0,213000.0,0.0,none,0,4020.0,0.0,none,0,4.789999961853027,1426.260009765625,0.0,none,12486148779975.0,12.4861
20220928,146100000,81200.0,11863320000000.0,confirmed,29246387,14000.0,409449418000.0,confirmed,4631251,12300.0,56964387300.0,confirmed,7600649,4650.0,35343017850.0,confirmed,0,205000.0,0.0,none,0,3930.0,0.0,none,0,4.840000152587891,1421.949951171875,0.0,none,12365076823150.0,12.3651
20220929,146100000,80800.0,11804880000000.0,confirmed,29246387,14050.0,410911737350.0,confirmed,4631251,12600.0,58353762600.0,confirmed,7600649,4805.0,36521118445.0,confirmed,0,205500.0,0.0,none,0,3890.0,0.0,none,0,5.070000171661377,1430.1700439453125,0.0,none,12310666618395.0,12.3107
20220930,146100000,83100.0,12140910000000.0,confirmed,29246387,13800.0,403600140600.0,confirmed,4631251,12650.0,58585325150.0,confirmed,7600649,4870.0,37015160630.0,confirmed,0,210000.0,0.0,none,0,3910.0,0.0,none,0,4.78000020980835,1430.1700439453125,0.0,none,12640110626380.0,12.6401
20221004,146100000,86200.0,12593820000000.0,confirmed,29246387,14000.0,409449418000.0,confirmed,4631251,12250.0,56732824750.0,confirmed,7600649,4965.0,37737222285.0,confirmed,0,214000.0,0.0,none,0,3945.0,0.0,none,0,5.260000228881836,1416.530029296875,0.0,none,13097739465035.0,13.0977
20221005,146100000,89800.0,13119780000000.0,confirmed,29246387,13850.0,405062459950.0,confirmed,4631251,11650.0,53954074150.0,confirmed,7600649,4970.0,37775225530.0,confirmed,0,202000.0,0.0,none,0,3925.0,0.0,none,0,5.880000114440918,1416.760009765625,0.0,none,13616571759630.0,13.6166
20221006,146100000,89900.0,13134390000000.0,confirmed,29246387,13925.0,407255938975.0,confirmed,4631251,12200.0,56501262200.0,confirmed,7600649,5110.0,38839316390.0,confirmed,0,201000.0,0.0,none,0,3975.0,0.0,none,0,5.710000038146973,1408.449951171875,0.0,none,13636986517565.0,13.637
20221007,146100000,91200.0,13324320000000.0,confirmed,29246387,13850.0,405062459950.0,confirmed,4631251,12200.0,56501262200.0,confirmed,7600649,5040.0,38307270960.0,confirmed,0,191500.0,0.0,none,0,3910.0,0.0,none,0,5.639999866485596,1408.449951171875,0.0,none,13824190993110.0,13.8242
20221011,146100000,90200.0,13178220000000.0,confirmed,29246387,13400.0,391901585800.0,confirmed,4631251,11550.0,53490949050.0,confirmed,7600649,4815.0,36597124935.0,confirmed,0,178000.0,0.0,none,0,3750.0,0.0,none,0,5.070000171661377,1430.800048828125,0.0,none,13660209659785.0,13.6602
20221012,146100000,94000.0,13733400000000.0,confirmed,29246387,13700.0,400675501900.0,confirmed,4631251,12200.0,56501262200.0,confirmed,7600649,4890.0,37167173610.0,confirmed,0,180500.0,0.0,none,0,3750.0,0.0,none,0,4.889999866485596,1423.9000244140625,0.0,none,14227743937710.0,14.2277
20221013,146100000,94900.0,13864890000000.0,confirmed,29246387,13125.0,383858829375.0,confirmed,4631251,12450.0,57659074950.0,confirmed,7600649,4575.0,34772969175.0,confirmed,0,176000.0,0.0,none,0,3705.0,0.0,none,0,5.050000190734863,1430.300048828125,0.0,none,14341180873500.0,14.3412
20221014,146100000,95500.0,13952550000000.0,confirmed,29246387,13650.0,399213182550.0,confirmed,4631251,15150.0,70163452650.0,confirmed,7600649,4930.0,37471199570.0,confirmed,0,182000.0,0.0,none,0,3695.0,0.0,none,0,5.179999828338623,1430.300048828125,0.0,none,14459397834770.0,14.4594
20221017,146100000,95200.0,13908720000000.0,confirmed,29246387,13625.0,398482022875.0,confirmed,4631251,14200.0,65763764200.0,confirmed,7600649,5010.0,38079251490.0,confirmed,0,179500.0,0.0,none,0,3705.0,0.0,none,0,4.869999885559082,1430.1500244140625,0.0,none,14411045038565.0,14.411
20221018,146100000,95800.0,13996380000000.0,confirmed,29246387,13825.0,404331300275.0,confirmed,4631251,14200.0,65763764200.0,confirmed,7600649,5190.0,39447368310.0,confirmed,0,189000.0,0.0,none,0,3795.0,0.0,none,0,5.139999866485596,1425.02001953125,0.0,none,14505922432785.0,14.5059
20221019,146100000,92900.0,13572690000000.0,confirmed,29246387,13650.0,399213182550.0,confirmed,4631251,13950.0,64605951450.0,confirmed,7600649,5200.0,39523374800.0,confirmed,0,183000.0,0.0,none,0,3775.0,0.0,none,0,5.079999923706055,1435.010009765625,0.0,none,14076032508800.0,14.076
20221020,146100000,90200.0,13178220000000.0,confirmed,29246387,13275.0,388245787425.0,confirmed,4631251,13650.0,63216576150.0,confirmed,7600649,5140.0,39067335860.0,confirmed,0,176000.0,0.0,none,0,3680.0,0.0,none,0,5.010000228881836,1430.31005859375,0.0,none,13668749699435.0,13.6687
20221021,146100000,90500.0,13222050000000.0,confirmed,29246387,13275.0,388245787425.0,confirmed,4631251,14200.0,65763764200.0,confirmed,7600649,5140.0,39067335860.0,confirmed,0,179000.0,0.0,none,0,3600.0,0.0,none,0,5.070000171661377,1430.31005859375,0.0,none,13715126887485.0,13.7151
20221024,146100000,91800.0,13411980000000.0,confirmed,29246387,13350.0,390439266450.0,confirmed,4631251,14300.0,66226889300.0,confirmed,7600649,5100.0,38763309900.0,confirmed,0,178500.0,0.0,none,0,3595.0,0.0,none,0,5.130000114440918,1443.9599609375,0.0,none,13907409465650.0,13.9074
20221025,146100000,93500.0,13660350000000.0,confirmed,29246387,13350.0,390439266450.0,confirmed,4631251,14500.0,67153139500.0,confirmed,7600649,5180.0,39371361820.0,confirmed,0,174500.0,0.0,none,0,3615.0,0.0,none,0,5.059999942779541,1426.9300537109375,0.0,none,14157313767770.0,14.1573
20221026,146100000,93900.0,13718790000000.0,confirmed,29246387,13125.0,383858829375.0,confirmed,4631251,14750.0,68310952250.0,confirmed,7600649,5180.0,39371361820.0,confirmed,0,172500.0,0.0,none,0,3620.0,0.0,none,0,5.400000095367432,1412.68994140625,0.0,none,14210331143445.0,14.2103
20221027,146100000,90000.0,13149000000000.0,confirmed,29246387,13250.0,387514627750.0,confirmed,4631251,15350.0,71089702850.0,confirmed,7600649,5240.0,39827400760.0,confirmed,0,175000.0,0.0,none,0,3655.0,0.0,none,0,5.53000020980835,1420.6500244140625,0.0,none,13647431731360.0,13.6474
20221028,146100000,83400.0,12184740000000.0,confirmed,29246387,13200.0,386052308400.0,confirmed,4631251,15800.0,73173765800.0,confirmed,7600649,5090.0,38687303410.0,confirmed,0,175000.0,0.0,none,0,3535.0,0.0,none,0,5.46999979019165,1420.6500244140625,0.0,none,12682653377610.0,12.6827
20221031,146100000,82700.0,12082470000000.0,confirmed,29246387,13200.0,386052308400.0,confirmed,4631251,15950.0,73868453450.0,confirmed,7600649,5170.0,39295355330.0,confirmed,0,177500.0,0.0,none,0,3410.0,0.0,none,0,5.690000057220459,1421.6500244140625,0.0,none,12581686117180.0,12.5817
20221101,146100000,83900.0,12257790000000.0,confirmed,29246387,13300.0,388976947100.0,confirmed,4631251,15600.0,72247515600.0,confirmed,7600649,5240.0,39827400760.0,confirmed,0,178000.0,0.0,none,0,3230.0,0.0,none,0,5.889999866485596,1424.6700439453125,0.0,none,12758841863460.0,12.7588
20221102,146100000,84500.0,12345450000000.0,confirmed,29246387,13325.0,389708106775.0,confirmed,4631251,15550.0,72015953050.0,confirmed,7600649,5240.0,39827400760.0,confirmed,0,194000.0,0.0,none,0,3240.0,0.0,none,0,5.610000133514404,1416.5999755859375,0.0,none,12847001460585.0,12.847
20221103,146100000,82700.0,12082470000000.0,confirmed,29246387,13125.0,383858829375.0,confirmed,4631251,15600.0,72247515600.0,confirmed,7600649,5110.0,38839316390.0,confirmed,0,183000.0,0.0,none,0,3150.0,0.0,none,0,5.329999923706055,1423.0999755859375,0.0,none,12577415661365.0,12.5774
20221104,146100000,84500.0,12345450000000.0,confirmed,29246387,13375.0,391170426125.0,confirmed,4631251,15600.0,72247515600.0,confirmed,7600649,5070.0,38535290430.0,confirmed,0,188500.0,0.0,none,0,3170.0,0.0,none,0,5.159999847412109,1423.6500244140625,0.0,none,12847403232155.0,12.8474
20221107,146100000,86500.0,12637650000000.0,confirmed,29246387,13350.0,390439266450.0,confirmed,4631251,15300.0,70858140300.0,confirmed,7600649,5190.0,39447368310.0,confirmed,0,194000.0,0.0,none,0,3170.0,0.0,none,0,5.159999847412109,1402.1099853515625,0.0,none,13138394775060.0,13.1384
20221108,146100000,87700.0,12812970000000.0,confirmed,29246387,13525.0,395557384175.0,confirmed,4631251,14950.0,69237202450.0,confirmed,7600649,5200.0,39523374800.0,confirmed,0,194500.0,0.0,none,0,3230.0,0.0,none,0,5.269999980926514,1392.699951171875,0.0,none,13317287961425.0,13.3173
20221109,146100000,89200.0,13032120000000.0,confirmed,29246387,13500.0,394826224500.0,confirmed,4631251,15300.0,70858140300.0,confirmed,7600649,5230.0,39751394270.0,confirmed,0,195000.0,0.0,none,0,3195.0,0.0,none,0,4.960000038146973,1374.1500244140625,0.0,none,13537555759070.0,13.5376
20221110,146100000,89100.0,13017510000000.0,confirmed,29246387,13550.0,396288543850.0,confirmed,4631251,15000.0,69468765000.0,confirmed,7600649,5290.0,40207433210.0,confirmed,0,192000.0,0.0,none,0,3195.0,0.0,none,0,4.610000133514404,1370.550048828125,0.0,none,13523474742060.0,13.5235
20221111,146100000,93500.0,13660350000000.0,confirmed,29246387,13775.0,402868980925.0,confirmed,4631251,15100.0,69931890100.0,confirmed,7600649,5290.0,40207433210.0,confirmed,0,227000.0,0.0,none,0,3250.0,0.0,none,0,5.559999942779541,1349.3699951171875,0.0,none,14173358304235.0,14.1734
20221114,146100000,90900.0,13280490000000.0,confirmed,29246387,13875.0,405793619625.0,confirmed,4631251,14750.0,68310952250.0,confirmed,7600649,5430.0,41271524070.0,confirmed,0,224500.0,0.0,none,0,3235.0,0.0,none,0,5.829999923706055,1313.030029296875,0.0,none,13795866095945.0,13.7959
20221115,146100000,91600.0,13382760000000.0,confirmed,29246387,14025.0,410180577675.0,confirmed,4631251,15050.0,69700327550.0,confirmed,7600649,5560.0,42259608440.0,confirmed,0,220000.0,0.0,none,0,3245.0,0.0,none,0,5.989999771118164,1324.0799560546875,0.0,none,13904900513665.0,13.9049
20221116,146100000,91500.0,13368150000000.0,confirmed,29246387,13975.0,408718258325.0,confirmed,4631251,15000.0,69468765000.0,confirmed,7600649,5360.0,40739478640.0,confirmed,0,221000.0,0.0,none,0,3270.0,0.0,none,0,5.650000095367432,1316.260009765625,0.0,none,13887076501965.0,13.8871
20221117,146100000,87700.0,12812970000000.0,confirmed,29246387,13900.0,406524779300.0,confirmed,4631251,14600.0,67616264600.0,confirmed,7600649,5450.0,41423537050.0,confirmed,0,229500.0,0.0,none,0,3280.0,0.0,none,0,5.25,1336.4300537109375,0.0,none,13328534580950.0,13.3285
20221118,146100000,88400.0,12915240000000.0,confirmed,29246387,14600.0,426997250200.0,confirmed,4631251,14300.0,66226889300.0,confirmed,7600649,5490.0,41727563010.0,confirmed,0,230000.0,0.0,none,0,3570.0,0.0,none,0,4.909999847412109,1342.75,0.0,none,13450191702510.0,13.4502
20221121,146100000,86300.0,12608430000000.0,confirmed,29246387,14175.0,414567535725.0,confirmed,4631251,14500.0,67153139500.0,confirmed,7600649,5090.0,38687303410.0,confirmed,0,236500.0,0.0,none,0,3545.0,0.0,none,0,4.920000076293945,1339.030029296875,0.0,none,13128837978635.0,13.1288
20221122,146100000,85200.0,12447720000000.0,confirmed,29246387,13925.0,407255938975.0,confirmed,4631251,13900.0,64374388900.0,confirmed,7600649,5020.0,38155257980.0,confirmed,0,224000.0,0.0,none,0,3530.0,0.0,none,0,4.800000190734863,1359.75,0.0,none,12957505585855.0,12.9575
20221123,146100000,85200.0,12447720000000.0,confirmed,29246387,13975.0,408718258325.0,confirmed,4631251,14100.0,65300639100.0,confirmed,7600649,4885.0,37129170365.0,confirmed,0,223000.0,0.0,none,0,3525.0,0.0,none,0,4.849999904632568,1352.68994140625,0.0,none,12958868067790.0,12.9589
20221124,146100000,86900.0,12696090000000.0,confirmed,29246387,14500.0,424072611500.0,confirmed,4631251,14500.0,67153139500.0,confirmed,7600649,4910.0,37319186590.0,confirmed,0,228000.0,0.0,none,0,3800.0,0.0,none,0,4.980000019073486,1336.81005859375,0.0,none,13224634937590.0,13.2246
20221125,146100000,85100.0,12433110000000.0,confirmed,29246387,14525.0,424803771175.0,confirmed,4631251,14950.0,69237202450.0,confirmed,7600649,4875.0,37053163875.0,confirmed,0,219500.0,0.0,none,0,3890.0,0.0,none,0,4.980000019073486,1317.8900146484375,0.0,none,12964204137500.0,12.9642
20221128,146100000,83100.0,12140910000000.0,confirmed,29246387,14250.0,416761014750.0,confirmed,4631251,14350.0,66458451850.0,confirmed,7600649,4715.0,35837060035.0,confirmed,0,217000.0,0.0,none,0,3925.0,0.0,none,0,4.909999847412109,1334.56005859375,0.0,none,12659966526635.0,12.66
20221129,146100000,83700.0,12228570000000.0,confirmed,29246387,14400.0,421147972800.0,confirmed,4631251,14450.0,66921576950.0,confirmed,7600649,4780.0,36331102220.0,confirmed,0,219000.0,0.0,none,0,3940.0,0.0,none,0,4.940000057220459,1340.1199951171875,0.0,none,12752970651970.0,12.753
20221130,146100000,85000.0,12418500000000.0,confirmed,29246387,14525.0,424803771175.0,confirmed,4631251,14850.0,68774077350.0,confirmed,7600649,4785.0,36369105465.0,confirmed,0,227000.0,0.0,none,0,3940.0,0.0,none,0,4.829999923706055,1325.3699951171875,0.0,none,12948446953990.0,12.9484
20221201,146100000,84700.0,12374670000000.0,confirmed,29246387,14550.0,425534930850.0,confirmed,4631251,16600.0,76878766600.0,confirmed,7600649,4815.0,36597124935.0,confirmed,0,220000.0,0.0,none,0,3935.0,0.0,none,0,5.159999847412109,1279.800048828125,0.0,none,12913680822385.0,12.9137
20221202,146100000,81900.0,11965590000000.0,confirmed,29246387,14350.0,419685653450.0,confirmed,4631251,16500.0,76415641500.0,confirmed,7600649,4910.0,37319186590.0,confirmed,0,201500.0,0.0,none,0,3855.0,0.0,none,0,4.960000038146973,1303.25,0.0,none,12499010481540.0,12.499
20221205,146100000,81000.0,11834100000000.0,confirmed,29246387,14350.0,419685653450.0,confirmed,4631251,16350.0,75720953850.0,confirmed,7600649,5220.0,39675387780.0,confirmed,0,184500.0,0.0,none,0,3800.0,0.0,none,0,4.940000057220459,1299.1700439453125,0.0,none,12369181995080.0,12.3692
20221206,146100000,81000.0,11834100000000.0,confirmed,29246387,14150.0,413836376050.0,confirmed,4631251,15800.0,73173765800.0,confirmed,7600649,4965.0,37737222285.0,confirmed,0,180000.0,0.0,none,0,3655.0,0.0,none,0,4.650000095367432,1304.3699951171875,0.0,none,12358847364135.0,12.3588
20221207,146100000,78900.0,11527290000000.0,confirmed,29246387,14250.0,416761014750.0,confirmed,4631251,16150.0,74794703650.0,confirmed,7600649,4920.0,37395193080.0,confirmed,0,178500.0,0.0,none,0,3600.0,0.0,none,0,4.349999904632568,1319.7099609375,0.0,none,12056240911480.0,12.0562
20221208,146100000,78800.0,11512680000000.0,confirmed,29246387,14150.0,413836376050.0,confirmed,4631251,15900.0,73636890900.0,confirmed,7600649,4980.0,37851232020.0,confirmed,0,179500.0,0.0,none,0,3525.0,0.0,none,0,4.349999904632568,1314.0999755859375,0.0,none,12038004498970.0,12.038
20221209,146100000,81500.0,11907150000000.0,confirmed,29246387,14400.0,421147972800.0,confirmed,4631251,16200.0,75026266200.0,confirmed,7600649,4995.0,37965241755.0,confirmed,0,180500.0,0.0,none,0,3535.0,0.0,none,0,4.619999885559082,1316.6300048828125,0.0,none,12441289480755.0,12.4413
20221212,146100000,81100.0,11848710000000.0,confirmed,29246387,14725.0,430653048575.0,confirmed,4631251,15750.0,72942203250.0,confirmed,7600649,4950.0,37623212550.0,confirmed,0,181500.0,0.0,none,0,3450.0,0.0,none,0,4.480000019073486,1303.1700439453125,0.0,none,12389928464375.0,12.3899
20221213,146100000,82300.0,12024030000000.0,confirmed,29246387,14750.0,431384208250.0,confirmed,4631251,15200.0,70395015200.0,confirmed,7600649,5040.0,38307270960.0,confirmed,0,181500.0,0.0,none,0,3660.0,0.0,none,0,4.46999979019165,1305.9200439453125,0.0,none,12564116494410.0,12.5641
20221214,146100000,81800.0,11950980000000.0,confirmed,29246387,14650.0,428459569550.0,confirmed,4631251,16400.0,75952516400.0,confirmed,7600649,5190.0,39447368310.0,confirmed,0,185500.0,0.0,none,0,3615.0,0.0,none,0,4.320000171661377,1288.97998046875,0.0,none,12494839454260.0,12.4948
20221215,146100000,80200.0,11717220000000.0,confirmed,29246387,14750.0,431384208250.0,confirmed,4631251,16250.0,75257828750.0,confirmed,7600649,5230.0,39751394270.0,confirmed,0,179500.0,0.0,none,0,3510.0,0.0,none,0,4.230000019073486,1295.6800537109375,0.0,none,12263613431270.0,12.2636
20221216,146100000,78400.0,11454240000000.0,confirmed,29246387,14725.0,430653048575.0,confirmed,4631251,16200.0,75026266200.0,confirmed,7600649,6790.0,51608406710.0,confirmed,0,183500.0,0.0,none,0,3440.0,0.0,none,0,3.9100000858306885,1317.0999755859375,0.0,none,12011527721485.0,12.0115
20221219,146100000,79000.0,11541900000000.0,confirmed,29246387,14875.0,435040006625.0,confirmed,4631251,16050.0,74331578550.0,confirmed,7600649,6610.0,50240289890.0,confirmed,0,182500.0,0.0,none,0,3445.0,0.0,none,0,3.859999895095825,1308.8599853515625,0.0,none,12101511875065.0,12.1015
20221220,146100000,78300.0,11439630000000.0,confirmed,29246387,14500.0,424072611500.0,confirmed,4631251,15650.0,72479078150.0,confirmed,7600649,6330.0,48112108170.0,confirmed,0,179000.0,0.0,none,0,3490.0,0.0,none,0,3.700000047683716,1301.3299560546875,0.0,none,11984293797820.0,11.9843
20221221,146100000,78000.0,11395800000000.0,confirmed,29246387,14475.0,423341451825.0,confirmed,4631251,15400.0,71321265400.0,confirmed,7600649,6350.0,48264121150.0,confirmed,0,176000.0,0.0,none,0,3490.0,0.0,none,0,3.7100000381469727,1283.6400146484375,0.0,none,11938726838375.0,11.9387
20221222,146100000,79200.0,11571120000000.0,confirmed,29246387,14675.0,429190729225.0,confirmed,4631251,15950.0,73868453450.0,confirmed,7600649,6170.0,46896004330.0,confirmed,0,179000.0,0.0,none,0,3455.0,0.0,none,0,3.690000057220459,1280.77001953125,0.0,none,12121075187005.0,12.1211
20221223,146100000,77800.0,11366580000000.0,confirmed,29246387,14400.0,421147972800.0,confirmed,4631251,15050.0,69700327550.0,confirmed,7600649,5950.0,45223861550.0,confirmed,0,172500.0,0.0,none,0,3245.0,0.0,none,0,3.369999885559082,1290.199951171875,0.0,none,11902652161900.0,11.9027
20221226,146100000,77000.0,11249700000000.0,confirmed,29246387,14150.0,413836376050.0,confirmed,4631251,15200.0,70395015200.0,confirmed,7600649,5710.0,43399705790.0,confirmed,0,172000.0,0.0,none,0,3045.0,0.0,none,0,3.299999952316284,1279.239990234375,0.0,none,11777331097040.0,11.7773
20221227,146100000,77000.0,11249700000000.0,confirmed,29246387,14225.0,416029855075.0,confirmed,4631251,15400.0,71321265400.0,confirmed,7600649,5700.0,43323699300.0,confirmed,0,172500.0,0.0,none,0,3080.0,0.0,none,0,3.299999952316284,1275.1300048828125,0.0,none,11780374819775.0,11.7804
20221228,146100000,76000.0,11103600000000.0,confirmed,29246387,14150.0,413836376050.0,confirmed,4631251,15350.0,71089702850.0,confirmed,7600649,5690.0,43247692810.0,confirmed,0,169500.0,0.0,none,0,3070.0,0.0,none,0,3.0999999046325684,1272.280029296875,0.0,none,11631773771710.0,11.6318
20221229,146100000,75000.0,10957500000000.0,confirmed,29246387,13925.0,407255938975.0,confirmed,4631251,15200.0,70395015200.0,confirmed,7600649,5950.0,45223861550.0,confirmed,1085600,168000.0,182380800000.0,confirmed,0,3185.0,0.0,none,0,3.119999885559082,1274.3199462890625,0.0,none,11662755615725.0,11.6628
20230102,146100000,75700.0,11059770000000.0,confirmed,29246387,13450.0,393363905150.0,confirmed,4631251,14300.0,66226889300.0,confirmed,7600649,6330.0,48112108170.0,confirmed,1085600,164000.0,178038400000.0,confirmed,0,3265.0,0.0,none,0,3.450000047683716,1260.9100341796875,0.0,none,11745511302620.0,11.7455
20230103,146100000,75600.0,11045160000000.0,confirmed,29246387,13450.0,393363905150.0,confirmed,4631251,14000.0,64837514000.0,confirmed,7600649,5820.0,44235777180.0,confirmed,1085600,166500.0,180752400000.0,confirmed,0,3255.0,0.0,none,0,3.450000047683716,1270.0999755859375,0.0,none,11728349596330.0,11.7283
20230104,146100000,81000.0,11834100000000.0,confirmed,29246387,13600.0,397750863200.0,confirmed,4631251,14150.0,65532201650.0,confirmed,7600649,6370.0,48416134130.0,confirmed,1085600,166000.0,180209600000.0,confirmed,0,3260.0,0.0,none,0,3.4600000381469727,1279.0799560546875,0.0,none,12526008798980.0,12.526
20230105,146100000,81400.0,11892540000000.0,confirmed,29246387,13675.0,399944342225.0,confirmed,4631251,14150.0,65532201650.0,confirmed,7600649,6060.0,46059932940.0,confirmed,1085600,165500.0,179666800000.0,confirmed,0,3225.0,0.0,none,0,3.609999895095825,1271.0799560546875,0.0,none,12583743276815.0,12.5837
20230106,146100000,83100.0,12140910000000.0,confirmed,29246387,13700.0,400675501900.0,confirmed,4631251,14450.0,66921576950.0,confirmed,7600649,5910.0,44919835590.0,confirmed,1085600,165500.0,179666800000.0,confirmed,0,3210.0,0.0,none,0,3.640000104904175,1274.1800537109375,0.0,none,12833093714440.0,12.8331
20230109,146100000,86000.0,12564600000000.0,confirmed,29246387,13950.0,407987098650.0,confirmed,4631251,14600.0,67616264600.0,confirmed,7600649,6000.0,45603894000.0,confirmed,1085600,171500.0,186180400000.0,confirmed,0,3235.0,0.0,none,0,3.7699999809265137,1252.8800048828125,0.0,none,13271987657250.0,13.272
20230110,146100000,86500.0,12637650000000.0,confirmed,29246387,14000.0,409449418000.0,confirmed,4631251,14650.0,67847827150.0,confirmed,7600649,5760.0,43779738240.0,confirmed,1085600,171500.0,186180400000.0,confirmed,0,3250.0,0.0,none,0,3.809999942779541,1239.280029296875,0.0,none,13344907383390.0,13.3449
20230111,146100000,87300.0,12754530000000.0,confirmed,29246387,14000.0,409449418000.0,confirmed,4631251,14500.0,67153139500.0,confirmed,7600649,5750.0,43703731750.0,confirmed,1085600,171000.0,185637600000.0,confirmed,0,3380.0,0.0,none,0,3.809999942779541,1240.1600341796875,0.0,none,13460473889250.0,13.4605
20230112,146100000,86800.0,12681480000000.0,confirmed,29246387,13925.0,407255938975.0,confirmed,4631251,14250.0,65995326750.0,confirmed,7600649,5700.0,43323699300.0,confirmed,1085600,171500.0,186180400000.0,confirmed,0,3450.0,0.0,none,0,3.859999895095825,1241.5999755859375,0.0,none,13384235365025.0,13.3842
20230113,146100000,85700.0,12520770000000.0,confirmed,29246387,14050.0,410911737350.0,confirmed,4631251,14200.0,65763764200.0,confirmed,7600649,5540.0,42107595460.0,confirmed,1085600,173500.0,188351600000.0,confirmed,0,3330.0,0.0,none,0,4.050000190734863,1239.1300048828125,0.0,none,13227904697010.0,13.2279
20230116,146100000,85800.0,12535380000000.0,confirmed,29246387,14350.0,419685653450.0,confirmed,4631251,13850.0,64142826350.0,confirmed,7600649,5660.0,43019673340.0,confirmed,1085600,175500.0,190522800000.0,confirmed,0,3275.0,0.0,none,0,4.409999847412109,1236.5899658203125,0.0,none,13252750953140.0,13.2528
20230117,146100000,86000.0,12564600000000.0,confirmed,29246387,14400.0,421147972800.0,confirmed,4631251,13600.0,62985013600.0,confirmed,7600649,5500.0,41803569500.0,confirmed,1085600,170000.0,184552000000.0,confirmed,0,3295.0,0.0,none,0,4.409999847412109,1240.7099609375,0.0,none,13275088555900.0,13.2751
20230118,146100000,85100.0,12433110000000.0,confirmed,29246387,14250.0,416761014750.0,confirmed,4631251,14900.0,69005639900.0,confirmed,7600649,5550.0,42183601950.0,confirmed,1085600,171000.0,185637600000.0,confirmed,0,3310.0,0.0,none,0,4.349999904632568,1237.0,0.0,none,13146697856600.0,13.1467
20230119,146100000,85500.0,12491550000000.0,confirmed,29246387,14525.0,424803771175.0,confirmed,4631251,14500.0,67153139500.0,confirmed,7600649,5650.0,42943666850.0,confirmed,1085600,172500.0,187266000000.0,confirmed,0,3385.0,0.0,none,0,4.199999809265137,1237.8800048828125,0.0,none,13213716577525.0,13.2137
20230120,146100000,87600.0,12798360000000.0,confirmed,29246387,15725.0,459899435575.0,confirmed,4631251,15200.0,70395015200.0,confirmed,7600649,5520.0,41955582480.0,confirmed,1085600,172500.0,187266000000.0,confirmed,0,3355.0,0.0,none,0,4.019999980926514,1232.1800537109375,0.0,none,13557876033255.0,13.5579
20230125,146100000,91400.0,13353540000000.0,confirmed,29246387,17250.0,504500175750.0,confirmed,4631251,15240.0,70580265240.0,confirmed,7600649,5570.0,42335614930.0,confirmed,1085600,174000.0,188894400000.0,confirmed,0,3355.0,0.0,none,0,4.440000057220459,1232.6600341796875,0.0,none,14159850455920.0,14.1599
20230126,146100000,92300.0,13485030000000.0,confirmed,29246387,17450.0,510349453150.0,confirmed,4631251,16040.0,74285266040.0,confirmed,7600649,5740.0,43627725260.0,confirmed,1085600,182200.0,197796320000.0,confirmed,0,3350.0,0.0,none,0,4.5,1232.5899658203125,0.0,none,14311088764450.0,14.3111
20230127,146100000,91500.0,13368150000000.0,confirmed,29246387,18750.0,548369756250.0,confirmed,4631251,15970.0,73961078470.0,confirmed,7600649,5790.0,44007757710.0,confirmed,1085600,183900.0,199641840000.0,confirmed,0,3360.0,0.0,none,0,4.539999961853027,1231.8499755859375,0.0,none,14234130432430.0,14.2341
20230130,146100000,90700.0,13251270000000.0,confirmed,29246387,19350.0,565917588450.0,confirmed,4631251,17010.0,78777579510.0,confirmed,7600649,5650.0,42943666850.0,confirmed,1085600,180200.0,195625120000.0,confirmed,0,3350.0,0.0,none,0,4.489999771118164,1228.949951171875,0.0,none,14134533954810.0,14.1345
20230131,146100000,88500.0,12929850000000.0,confirmed,29246387,17525.0,512542932175.0,confirmed,4631251,16890.0,78221829390.0,confirmed,7600649,5630.0,42791653870.0,confirmed,1085600,179300.0,194648080000.0,confirmed,0,3330.0,0.0,none,0,4.460000038146973,1231.5,0.0,none,13758054495435.0,13.7581
20230201,146100000,91400.0,13353540000000.0,confirmed,29246387,17450.0,510349453150.0,confirmed,4631251,16840.0,77990266840.0,confirmed,7600649,5850.0,44463796650.0,confirmed,1085600,181000.0,196493600000.0,confirmed,0,3290.0,0.0,none,0,4.440000057220459,1232.1500244140625,0.0,none,14182837116640.0,14.1828
