date,hynix_value,other_listed_value_mtm,listed_value_mtm,unlisted_value,netcash_value,unlisted_src_q,netcash_src_q,nav_basis,other_listed_value_frozen,nav_mtm,nav_company,skq_close,skq_shares,skq_shares_basis,skq_market_cap,nav_per_share_mtm,nav_discount_pct_mtm,nav_per_share_company,nav_discount_pct_company,nav_mtm_trillion,nav_company_trillion
20240115,19592010000000.0,716897980320.0,20308907980320.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26366107980320.0,26338127274925.0,48750.0,138981036,"2023-10-04 소각 2,486,535주",6775325505000.0,189710.0,74.3,189509.0,74.28,26.3661,26.3381
20240116,19299810000000.0,705321392430.0,20005131392430.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26062331392430.0,26045927274925.0,47700.0,138981036,"2023-10-04 소각 2,486,535주",6629395417200.0,187524.0,74.56,187406.0,74.55,26.0623,26.0459
20240117,19139100000000.0,691385756445.0,19830485756445.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,25887685756445.0,25885217274925.0,46850.0,138981036,"2023-10-04 소각 2,486,535주",6511261536600.0,186268.0,74.85,186250.0,74.85,25.8877,25.8852
20240118,19898820000000.0,692192238505.0,20591012238505.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26648212238505.0,26644937274925.0,47400.0,138981036,"2023-10-04 소각 2,486,535주",6587701106400.0,191740.0,75.28,191716.0,75.28,26.6482,26.6449
20240119,20643930000000.0,805879937375.0,21449809937375.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,27507009937375.0,27390047274925.0,49050.0,138981036,"2023-10-04 소각 2,486,535주",6817019815800.0,197919.0,75.22,197078.0,75.11,27.507,27.39
20240122,20833860000000.0,803244257100.0,21637104257100.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,27694304257100.0,27579977274925.0,50300.0,138981036,"2023-10-04 소각 2,486,535주",6990746110800.0,199267.0,74.76,198444.0,74.65,27.6943,27.58
20240123,20570880000000.0,775529691850.0,21346409691850.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,27403609691850.0,27316997274925.0,50700.0,138981036,"2023-10-04 소각 2,486,535주",7046338525200.0,197175.0,74.29,196552.0,74.21,27.4036,27.317
20240124,20673150000000.0,754903466545.0,21428053466545.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,27485253466545.0,27419267274925.0,50100.0,138981036,"2023-10-04 소각 2,486,535주",6962949903600.0,197763.0,74.67,197288.0,74.61,27.4853,27.4193
20240125,20074140000000.0,747780229470.0,20821920229470.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26879120229470.0,26820257274925.0,49850.0,138981036,"2023-10-04 소각 2,486,535주",6928204644600.0,193401.0,74.22,192978.0,74.17,26.8791,26.8203
20240126,19869600000000.0,765842363375.0,20635442363375.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26692642363375.0,26615717274925.0,50300.0,138981036,"2023-10-04 소각 2,486,535주",6990746110800.0,192060.0,73.81,191506.0,73.73,26.6926,26.6157
20240129,19723500000000.0,753648563965.0,20477148563965.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26534348563965.0,26469617274925.0,50600.0,138981036,"2023-10-04 소각 2,486,535주",7032440421600.0,190921.0,73.5,190455.0,73.43,26.5343,26.4696
20240130,20001090000000.0,770156996380.0,20771246996380.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26828446996380.0,26747207274925.0,51500.0,138981036,"2023-10-04 소각 2,486,535주",7157523354000.0,193037.0,73.32,192452.0,73.24,26.8284,26.7472
20240131,19679670000000.0,763075207720.0,20442745207720.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26499945207720.0,26425787274925.0,51900.0,138981036,"2023-10-04 소각 2,486,535주",7213115768400.0,190673.0,72.78,190140.0,72.7,26.4999,26.4258
20240201,19387470000000.0,754813838865.0,20142283838865.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26199483838865.0,26133587274925.0,53600.0,138981036,"2023-10-04 소각 2,486,535주",7449383529600.0,188511.0,71.57,188037.0,71.49,26.1995,26.1336
20240202,19708890000000.0,766741245865.0,20475631245865.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26532831245865.0,26455007274925.0,59500.0,138981036,"2023-10-04 소각 2,486,535주",8269371642000.0,190910.0,68.83,190350.0,68.74,26.5328,26.455
20240205,19329030000000.0,741261940070.0,20070291940070.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26127491940070.0,26075147274925.0,59300.0,138981036,"2023-10-04 소각 2,486,535주",8241575434800.0,187993.0,68.46,187617.0,68.39,26.1275,26.0751
20240206,20161800000000.0,724954305870.0,20886754305870.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26943954305870.0,26907917274925.0,62400.0,138981036,"2023-10-04 소각 2,486,535주",8672416646400.0,193868.0,67.81,193609.0,67.77,26.944,26.9079
20240207,20161800000000.0,728875029185.0,20890675029185.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,26947875029185.0,26907917274925.0,66200.0,138981036,"2023-10-04 소각 2,486,535주",9200544583200.0,193896.0,65.86,193609.0,65.81,26.9479,26.9079
20240208,20863080000000.0,738079950875.0,21601159950875.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,27658359950875.0,27609197274925.0,65200.0,138981036,"2023-10-04 소각 2,486,535주",9061563547200.0,199008.0,67.24,198654.0,67.18,27.6584,27.6092
20240213,21915000000000.0,758013529980.0,22673013529980.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,28730213529980.0,28661117274925.0,65700.0,138981036,"2023-10-04 소각 2,486,535주",9131054065200.0,206720.0,68.22,206223.0,68.14,28.7302,28.6611
20240214,21725070000000.0,775740792235.0,22500810792235.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,28558010792235.0,28471187274925.0,63400.0,138981036,"2023-10-04 소각 2,486,535주",8811397682400.0,205481.0,69.15,204857.0,69.05,28.558,28.4712
20240215,21725070000000.0,783839190075.0,22508909190075.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,28566109190075.0,28471187274925.0,62400.0,138981036,"2023-10-04 소각 2,486,535주",8672416646400.0,205540.0,69.64,204857.0,69.54,28.5661,28.4712
20240216,21447480000000.0,777900397290.0,22225380397290.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,28282580397290.0,28193597274925.0,65500.0,138981036,"2023-10-04 소각 2,486,535주",9103257858000.0,203500.0,67.81,202859.0,67.71,28.2826,28.1936
20240219,22104930000000.0,789736646740.0,22894666646740.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,28951866646740.0,28851047274925.0,69600.0,138981036,"2023-10-04 소각 2,486,535주",9673080105600.0,208315.0,66.59,207590.0,66.47,28.9519,28.851
20240220,21856560000000.0,782824048365.0,22639384048365.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,28696584048365.0,28602677274925.0,68700.0,138981036,"2023-10-04 소각 2,486,535주",9547997173200.0,206478.0,66.73,205803.0,66.62,28.6966,28.6027
20240221,21768900000000.0,771599302745.0,22540499302745.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,28597699302745.0,28515017274925.0,69300.0,138981036,"2023-10-04 소각 2,486,535주",9631385794800.0,205767.0,66.32,205172.0,66.22,28.5977,28.515
20240222,22864650000000.0,764293925265.0,23628943925265.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,29686143925265.0,29610767274925.0,72900.0,138981036,"2023-10-04 소각 2,486,535주",10131717524400.0,213599.0,65.87,213056.0,65.78,29.6861,29.6108
20240223,23580540000000.0,777143561965.0,24357683561965.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30414883561965.0,30326657274925.0,69300.0,138981036,"2023-10-04 소각 2,486,535주",9631385794800.0,218842.0,68.33,218207.0,68.24,30.4149,30.3267
20240226,23638980000000.0,778503528105.0,24417483528105.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30474683528105.0,30385097274925.0,67300.0,138981036,"2023-10-04 소각 2,486,535주",9353423722800.0,219272.0,69.31,218628.0,69.22,30.4747,30.3851
20240227,22470180000000.0,768409227525.0,23238589227525.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,29295789227525.0,29216297274925.0,65300.0,138981036,"2023-10-04 소각 2,486,535주",9075461650800.0,210790.0,69.02,210218.0,68.94,29.2958,29.2163
20240228,23083800000000.0,761349605595.0,23845149605595.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,29902349605595.0,29829917274925.0,68000.0,138981036,"2023-10-04 소각 2,486,535주",9450710448000.0,215154.0,68.39,214633.0,68.32,29.9023,29.8299
20240229,22820820000000.0,758356375360.0,23579176375360.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,29636376375360.0,29566937274925.0,69900.0,138981036,"2023-10-04 소각 2,486,535주",9714774416400.0,213240.0,67.22,212741.0,67.14,29.6364,29.5669
20240304,24325650000000.0,769015243385.0,25094665243385.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31151865243385.0,31071767274925.0,70200.0,138981036,"2023-10-04 소각 2,486,535주",9756468727200.0,224145.0,68.68,223568.0,68.6,31.1519,31.0718
20240305,24223380000000.0,762365703195.0,24985745703195.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31042945703195.0,30969497274925.0,70700.0,138981036,"2023-10-04 소각 2,486,535주",9825959245200.0,223361.0,68.35,222833.0,68.27,31.0429,30.9695
20240306,23799690000000.0,742258356700.0,24541948356700.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30599148356700.0,30545807274925.0,71400.0,138981036,"2023-10-04 소각 2,486,535주",9923245970400.0,220168.0,67.57,219784.0,67.51,30.5991,30.5458
20240307,24091890000000.0,747070101070.0,24838960101070.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30896160101070.0,30838007274925.0,72300.0,138981036,"2023-10-04 소각 2,486,535주",10048328902800.0,222305.0,67.48,221886.0,67.42,30.8962,30.838
20240308,25114590000000.0,763542061460.0,25878132061460.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31935332061460.0,31860707274925.0,75000.0,138981036,"2023-10-04 소각 2,486,535주",10423577700000.0,229782.0,67.36,229245.0,67.28,31.9353,31.8607
20240311,24340260000000.0,774265854780.0,25114525854780.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31171725854780.0,31086377274925.0,72700.0,138981036,"2023-10-04 소각 2,486,535주",10103921317200.0,224288.0,67.59,223674.0,67.5,31.1717,31.0864
20240312,24208770000000.0,779688990685.0,24988458990685.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31045658990685.0,30954887274925.0,71900.0,138981036,"2023-10-04 소각 2,486,535주",9992736488400.0,223381.0,67.81,222727.0,67.72,31.0457,30.9549
20240313,23901960000000.0,777851706445.0,24679811706445.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30737011706445.0,30648077274925.0,70300.0,138981036,"2023-10-04 소각 2,486,535주",9770366830800.0,221160.0,68.21,220520.0,68.12,30.737,30.6481
20240314,23653590000000.0,767706341555.0,24421296341555.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30478496341555.0,30399707274925.0,69300.0,138981036,"2023-10-04 소각 2,486,535주",9631385794800.0,219300.0,68.4,218733.0,68.32,30.4785,30.3997
20240315,23551320000000.0,770030272800.0,24321350272800.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30378550272800.0,30297437274925.0,68600.0,138981036,"2023-10-04 소각 2,486,535주",9534099069600.0,218581.0,68.62,217997.0,68.53,30.3786,30.2974
20240318,24004230000000.0,774423849405.0,24778653849405.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30835853849405.0,30750347274925.0,69000.0,138981036,"2023-10-04 소각 2,486,535주",9589691484000.0,221871.0,68.9,221256.0,68.81,30.8359,30.7503
20240319,23405220000000.0,761907729180.0,24167127729180.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,30224327729180.0,30151337274925.0,68700.0,138981036,"2023-10-04 소각 2,486,535주",9547997173200.0,217471.0,68.41,216946.0,68.33,30.2243,30.1513
20240320,22864650000000.0,753120862960.0,23617770862960.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,29674970862960.0,29610767274925.0,69400.0,138981036,"2023-10-04 소각 2,486,535주",9645283898400.0,213518.0,67.5,213056.0,67.43,29.675,29.6108
20240321,24837000000000.0,749390253780.0,25586390253780.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31643590253780.0,31583117274925.0,77000.0,138981036,"2023-10-04 소각 2,486,535주",10701539772000.0,227683.0,66.18,227248.0,66.12,31.6436,31.5831
20240322,24807780000000.0,742265262245.0,25550045262245.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31607245262245.0,31553897274925.0,80000.0,138981036,"2023-10-04 소각 2,486,535주",11118482880000.0,227421.0,64.82,227037.0,64.76,31.6072,31.5539
20240325,24749340000000.0,758028341985.0,25507368341985.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,31564568341985.0,31495457274925.0,76700.0,138981036,"2023-10-04 소각 2,486,535주",10659845461200.0,227114.0,66.23,226617.0,66.15,31.5646,31.4955
20240326,25801260000000.0,761845756200.0,26563105756200.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,32620305756200.0,32547377274925.0,78700.0,138981036,"2023-10-04 소각 2,486,535주",10937807533200.0,234710.0,66.47,234186.0,66.39,32.6203,32.5474
20240327,26473320000000.0,767487903820.0,27240807903820.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,33298007903820.0,33219437274925.0,79300.0,138981036,"2023-10-04 소각 2,486,535주",11021196154800.0,239587.0,66.9,239021.0,66.82,33.298,33.2194
20240328,26035020000000.0,756176752450.0,26791196752450.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,32848396752450.0,32781137274925.0,78600.0,138981036,"2023-10-04 소각 2,486,535주",10923909429600.0,236352.0,66.74,235868.0,66.68,32.8484,32.7811
20240329,26736300000000.0,753697424635.0,27489997424635.0,5599500000000.0,457700000000.0,2023Q4,2023Q4,lagged,688917274925.0,33547197424635.0,33482417274925.0,79000.0,138981036,"2023-10-04 소각 2,486,535주",10979501844000.0,241380.0,67.27,240914.0,67.21,33.5472,33.4824
20240401,27101550000000.0,759376156575.0,27860926156575.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,33901326156575.0,33895647424635.0,75500.0,138981036,"2023-10-04 소각 2,486,535주",10493068218000.0,243928.0,69.05,243887.0,69.04,33.9013,33.8956
20240402,27218430000000.0,751221605740.0,27969651605740.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34010051605740.0,34012527424635.0,77200.0,134749960,"2024-04-02 소각 4,231,076주",10402696912000.0,252394.0,69.41,252412.0,69.42,34.0101,34.0125
20240403,26181120000000.0,752257783595.0,26933377783595.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32973777783595.0,32975217424635.0,76500.0,134749960,"2024-04-02 소각 4,231,076주",10308371940000.0,244703.0,68.74,244714.0,68.74,32.9738,32.9752
20240404,27466800000000.0,752446143270.0,28219246143270.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34259646143270.0,34260897424635.0,78000.0,134749960,"2024-04-02 소각 4,231,076주",10510496880000.0,254246.0,69.32,254255.0,69.32,34.2596,34.2609
20240405,26707080000000.0,748553918250.0,27455633918250.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,33496033918250.0,33501177424635.0,75500.0,134749960,"2024-04-02 소각 4,231,076주",10173621980000.0,248579.0,69.63,248617.0,69.63,33.496,33.5012
20240408,26473320000000.0,731747929805.0,27205067929805.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,33245467929805.0,33267417424635.0,73900.0,134749960,"2024-04-02 소각 4,231,076주",9958022044000.0,246720.0,70.05,246883.0,70.07,33.2455,33.2674
20240409,26721690000000.0,723909592810.0,27445599592810.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,33485999592810.0,33515787424635.0,74100.0,134749960,"2024-04-02 소각 4,231,076주",9984972036000.0,248505.0,70.18,248726.0,70.21,33.486,33.5158
20240411,27525240000000.0,720236379505.0,28245476379505.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34285876379505.0,34319337424635.0,73100.0,134749960,"2024-04-02 소각 4,231,076주",9850222076000.0,254441.0,71.27,254689.0,71.3,34.2859,34.3193
20240412,27379140000000.0,718416110910.0,28097556110910.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34137956110910.0,34173237424635.0,77900.0,134749960,"2024-04-02 소각 4,231,076주",10497021884000.0,253343.0,69.25,253605.0,69.28,34.138,34.1732
20240415,27496020000000.0,713463961540.0,28209483961540.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34249883961540.0,34290117424635.0,79800.0,134749960,"2024-04-02 소각 4,231,076주",10753046808000.0,254174.0,68.6,254472.0,68.64,34.2499,34.2901
20240416,26166510000000.0,713510161755.0,26880020161755.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32920420161755.0,32960607424635.0,80000.0,134749960,"2024-04-02 소각 4,231,076주",10779996800000.0,244307.0,67.25,244606.0,67.29,32.9204,32.9606
20240417,26108070000000.0,711951596170.0,26820021596170.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32860421596170.0,32902167424635.0,78800.0,134749960,"2024-04-02 소각 4,231,076주",10618296848000.0,243862.0,67.69,244172.0,67.73,32.8604,32.9022
20240418,26634030000000.0,732258385705.0,27366288385705.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,33406688385705.0,33428127424635.0,83700.0,134749960,"2024-04-02 소각 4,231,076주",11278571652000.0,247916.0,66.24,248075.0,66.26,33.4067,33.4281
20240419,25319130000000.0,718330723450.0,26037460723450.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32077860723450.0,32113227424635.0,76100.0,134749960,"2024-04-02 소각 4,231,076주",10254471956000.0,238055.0,68.03,238317.0,68.07,32.0779,32.1132
20240422,25070760000000.0,725684167900.0,25796444167900.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,31836844167900.0,31864857424635.0,79700.0,134749960,"2024-04-02 소각 4,231,076주",10739571812000.0,236266.0,66.27,236474.0,66.3,31.8368,31.8649
20240423,24983100000000.0,441996101305.0,25425096101305.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,31465496101305.0,31777197424635.0,82600.0,134749960,"2024-04-02 소각 4,231,076주",11130346696000.0,233510.0,64.63,235823.0,64.97,31.4655,31.7772
20240424,26268780000000.0,457499232495.0,26726279232495.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32766679232495.0,33062877424635.0,85500.0,134749960,"2024-04-02 소각 4,231,076주",11521121580000.0,243167.0,64.84,245365.0,65.15,32.7667,33.0629
20240425,24924660000000.0,444560080410.0,25369220080410.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,31409620080410.0,31718757424635.0,77800.0,134749960,"2024-04-02 소각 4,231,076주",10483546888000.0,233096.0,66.62,235390.0,66.95,31.4096,31.7188
20240426,25976580000000.0,447031434495.0,26423611434495.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32464011434495.0,32770677424635.0,80600.0,134749960,"2024-04-02 소각 4,231,076주",10860846776000.0,240920.0,66.54,243196.0,66.86,32.464,32.7707
20240429,25698990000000.0,446485524860.0,26145475524860.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32185875524860.0,32493087424635.0,78800.0,134749960,"2024-04-02 소각 4,231,076주",10618296848000.0,238856.0,67.01,241136.0,67.32,32.1859,32.4931
20240430,25450620000000.0,452473739790.0,25903093739790.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,31943493739790.0,32244717424635.0,76500.0,134749960,"2024-04-02 소각 4,231,076주",10308371940000.0,237058.0,67.73,239293.0,68.03,31.9435,32.2447
20240502,25362960000000.0,461211183865.0,25824171183865.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,31864571183865.0,32157057424635.0,75000.0,134749960,"2024-04-02 소각 4,231,076주",10106247000000.0,236472.0,68.28,238642.0,68.57,31.8646,32.1571
20240503,25304520000000.0,464996079285.0,25769516079285.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,31809916079285.0,32098617424635.0,74800.0,134749960,"2024-04-02 소각 4,231,076주",10079297008000.0,236066.0,68.31,238209.0,68.6,31.8099,32.0986
20240507,26239560000000.0,458673836300.0,26698233836300.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32738633836300.0,33033657424635.0,76900.0,134749960,"2024-04-02 소각 4,231,076주",10362271924000.0,242958.0,68.35,245148.0,68.63,32.7386,33.0337
20240508,26005800000000.0,473297029800.0,26479097029800.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32519497029800.0,32799897424635.0,78600.0,134749960,"2024-04-02 소각 4,231,076주",10591346856000.0,241332.0,67.43,243413.0,67.71,32.5195,32.7999
20240509,25625940000000.0,465753870500.0,26091693870500.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32132093870500.0,32420037424635.0,78100.0,134749960,"2024-04-02 소각 4,231,076주",10523971876000.0,238457.0,67.25,240594.0,67.54,32.1321,32.42
20240510,26283390000000.0,469816640980.0,26753206640980.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,32793606640980.0,33077487424635.0,80400.0,134749960,"2024-04-02 소각 4,231,076주",10833896784000.0,243366.0,66.96,245473.0,67.25,32.7936,33.0775
20240513,26853180000000.0,468483418675.0,27321663418675.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,33362063418675.0,33647277424635.0,82900.0,134749960,"2024-04-02 소각 4,231,076주",11170771684000.0,247585.0,66.52,249702.0,66.8,33.3621,33.6473
20240514,27072330000000.0,461727572045.0,27534057572045.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,33574457572045.0,33866427424635.0,79000.0,134749960,"2024-04-02 소각 4,231,076주",10645246840000.0,249161.0,68.29,251328.0,68.57,33.5745,33.8664
20240516,28197300000000.0,454230725255.0,28651530725255.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34691930725255.0,34991397424635.0,80900.0,134749960,"2024-04-02 소각 4,231,076주",10901271764000.0,257454.0,68.58,259676.0,68.85,34.6919,34.9914
20240517,27744390000000.0,444030961830.0,28188420961830.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34228820961830.0,34538487424635.0,82300.0,134749960,"2024-04-02 소각 4,231,076주",11089921708000.0,254017.0,67.6,256315.0,67.89,34.2288,34.5385
20240520,27773610000000.0,434691455125.0,28208301455125.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34248701455125.0,34567707424635.0,80800.0,134749960,"2024-04-02 소각 4,231,076주",10887796768000.0,254165.0,68.21,256532.0,68.5,34.2487,34.5677
20240521,28051200000000.0,437467315810.0,28488667315810.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34529067315810.0,34845297424635.0,81800.0,134749960,"2024-04-02 소각 4,231,076주",11022546728000.0,256245.0,68.08,258592.0,68.37,34.5291,34.8453
20240522,28883970000000.0,431571725900.0,29315541725900.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,35355941725900.0,35678067424635.0,82000.0,134749960,"2024-04-02 소각 4,231,076주",11049496720000.0,262382.0,68.75,264772.0,69.03,35.3559,35.6781
20240523,29220000000000.0,430711469180.0,29650711469180.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,35691111469180.0,36014097424635.0,83300.0,134749960,"2024-04-02 소각 4,231,076주",11224671668000.0,264869.0,68.55,267266.0,68.83,35.6911,36.0141
20240524,29015460000000.0,438512822570.0,29453972822570.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,35494372822570.0,35809557424635.0,85400.0,134749960,"2024-04-02 소각 4,231,076주",11507646584000.0,263409.0,67.58,265748.0,67.86,35.4944,35.8096
20240527,29439150000000.0,430923350760.0,29870073350760.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,35910473350760.0,36233247424635.0,84800.0,134749960,"2024-04-02 소각 4,231,076주",11426796608000.0,266497.0,68.18,268892.0,68.46,35.9105,36.2332
20240528,29585250000000.0,438966107185.0,30024216107185.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,36064616107185.0,36379347424635.0,83300.0,134749960,"2024-04-02 소각 4,231,076주",11224671668000.0,267641.0,68.88,269977.0,69.15,36.0646,36.3793
20240529,29585250000000.0,438549294595.0,30023799294595.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,36064199294595.0,36379347424635.0,81100.0,134749960,"2024-04-02 소각 4,231,076주",10928221756000.0,267638.0,69.7,269977.0,69.96,36.0642,36.3793
20240530,28591770000000.0,428349531170.0,29020119531170.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,35060519531170.0,35385867424635.0,79400.0,134749960,"2024-04-02 소각 4,231,076주",10699146824000.0,260189.0,69.48,262604.0,69.76,35.0605,35.3859
20240531,27642120000000.0,427211399390.0,28069331399390.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34109731399390.0,34436217424635.0,77600.0,134749960,"2024-04-02 소각 4,231,076주",10456596896000.0,253134.0,69.34,255556.0,69.63,34.1097,34.4362
20240603,28372620000000.0,435948843465.0,28808568843465.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34848968843465.0,35166717424635.0,78200.0,134749960,"2024-04-02 소각 4,231,076주",10537446872000.0,258620.0,69.76,260978.0,70.04,34.849,35.1667
20240604,28241130000000.0,434254961565.0,28675384961565.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34715784961565.0,35035227424635.0,77300.0,134749960,"2024-04-02 소각 4,231,076주",10416171908000.0,257631.0,70.0,260002.0,70.27,34.7158,35.0352
20240605,28299570000000.0,431098760315.0,28730668760315.0,5611600000000.0,428800000000.0,2024Q1,2024Q1,lagged,753697424635.0,34771068760315.0,35093667424635.0,76800.0,134749960,"2024-04-02 소각 4,231,076주",10348796928000.0,258041.0,70.24,260435.0,70.51,34.7711,35.0937
