date,year,skq_ret,hynix_ret,divergence,w_hynix,beta_roll120,beta_minus_w_roll120,divergence_slope_roll120
20240129,2024,0.6,-0.74,1.19,0.7443849031320742,0.5500800149458953,-0.19430488818617886,-0.16329205507905054
20240130,2024,1.78,1.41,0.67,0.7433195487145111,0.5651414310343954,-0.1781781176801157,-0.14893603808968964
20240131,2024,0.78,-1.61,2.0,0.745517994489162,0.5594290906879749,-0.18608890380118714,-0.15489260930103527
20240201,2024,3.28,-1.48,4.41,0.7426305920914468,0.5462398901629111,-0.1963907019285357,-0.1683014044641469
20240202,2024,11.01,1.66,9.74,0.7399943494779894,0.5793603316956567,-0.16063401778233266,-0.1356383533765002
20240205,2024,-0.34,-1.93,1.19,0.7428114179511667,0.5688981480497279,-0.17391326990143874,-0.14679595943461643
20240206,2024,5.23,4.31,2.11,0.7397966113370549,0.5912222025963846,-0.1485744087406703,-0.12487147279549908
20240207,2024,6.09,0.0,6.08,0.748286601555272,0.5898603102109224,-0.1584262913443496,-0.12621908957943667
20240208,2024,-1.51,3.48,-4.15,0.74817773120012,0.5716000597983711,-0.17657767140174885,-0.14614722971438238
20240213,2024,0.77,,-3.11,0.7543137061292015,0.5703650682956761,-0.18394863783352533,-0.14739072072183712
20240214,2024,-3.5,-0.87,-2.9,0.7627858378821891,0.5772807520948714,-0.18550508578731773,-0.14040887983198563
20240215,2024,-1.58,0.0,-1.61,0.7607347079617711,0.5729352630351566,-0.1877994449266145,-0.14481137300249275
20240216,2024,4.97,-1.28,5.96,0.76051904217842,0.5622958682001287,-0.19822317397829137,-0.15612409381590528
20240219,2024,6.26,3.07,3.89,0.75832826067225,0.587707294158343,-0.170620966513907,-0.131818418433098
20240220,2024,-1.29,-1.12,-0.41,0.7635062108331806,0.5901069353547177,-0.1733992754784629,-0.12959446250343998
20240221,2024,0.87,-0.4,1.21,0.7616432660822321,0.5865991180767736,-0.17504414800545853,-0.13316316638894315
20240222,2024,5.19,5.03,1.38,0.76121158452458,0.6041274767983956,-0.15708410772618442,-0.11884073310860511
20240223,2024,-4.94,3.13,-7.39,0.7702128662301799,0.5577572212500235,-0.21245564498015646,-0.1673458020662205
20240226,2024,-2.89,0.25,-3.09,0.7752960800247279,0.5598281225032321,-0.21546795752149583,-0.16538441003380905
20240227,2024,-2.97,-4.94,0.9,0.7756923867051536,0.5705057365695173,-0.2051866501356363,-0.1579087287773395
20240228,2024,4.13,2.73,2.06,0.7670105702046776,0.578826366654531,-0.18818420355014653,-0.14995324967693252
20240229,2024,2.79,-1.14,3.68,0.7719727815529523,0.5797282014144916,-0.1922445801384608,-0.14966125775250935
20240304,2024,0.43,,-4.68,0.7700273377204601,0.5776321417873024,-0.19239519593315768,-0.15209290371540973
20240305,2024,0.71,-0.42,1.06,0.7808729849704737,0.5756843314187928,-0.20518865355168092,-0.15411044627063333
20240306,2024,0.99,-1.75,2.42,0.780318344515446,0.5694820818113834,-0.21083626270406264,-0.16084543445297725
20240307,2024,1.26,1.23,0.29,0.7777892940863111,0.5691481390774502,-0.20864115500886093,-0.16136906229329873
20240308,2024,3.73,4.24,0.37,0.77976971640452,0.5762984203406534,-0.2034712960638666,-0.15619568548908178
20240311,2024,-3.07,-3.08,-0.68,0.7864201928969022,0.5764193505762121,-0.21000084232069016,-0.15760432881652198
20240312,2024,-1.1,-0.54,-0.7,0.7808441570862706,0.5948575394583636,-0.18598661762790702,-0.13941152773757956
20240313,2024,-2.23,-1.27,-1.24,0.779779550089874,0.6001657282337142,-0.17961382185615982,-0.13428724173427242
20240314,2024,-1.42,-1.04,-0.58,0.7776279694420712,0.6011476390119616,-0.1764803304301097,-0.13375026802138718
20240315,2024,-1.01,-0.43,-0.68,0.7760747031260271,0.6121339321653501,-0.16394077096067705,-0.12336641702676095
20240318,2024,0.58,1.92,-0.93,0.7752614851106675,0.6090445322325363,-0.1662169528781312,-0.12680701075421796
20240319,2024,-0.43,-2.5,1.55,0.7784519318722604,0.6062140237521377,-0.17223790812012263,-0.13043669392278126
20240320,2024,1.02,-2.31,2.84,0.7743834771022381,0.5966527541995587,-0.17773072290267944,-0.14049516009107138
20240321,2024,10.95,8.63,4.32,0.7705028626848435,0.6744041575193509,-0.09609870516549257,-0.06636831616578838
20240322,2024,3.9,-0.12,4.01,0.7848982938032161,0.6670012330402595,-0.11789706076295658,-0.07367649111971797
20240325,2024,-4.13,-0.24,-3.99,0.7848763723054666,0.669843699536778,-0.11503267276868856,-0.0708215907056296
20240326,2024,2.61,4.25,-0.73,0.7840861225109848,0.6667995818917893,-0.11728654061919541,-0.07515053999557703
20240327,2024,0.76,2.6,-1.32,0.7909570251375116,0.6592064599245174,-0.13175056521299422,-0.08340081130286739
20240328,2024,-0.88,-1.66,0.47,0.7950421561694367,0.6590608131080393,-0.13598134306139742,-0.0839065879993262
20240329,2024,0.51,2.69,-1.62,0.7925811477559609,0.652982860434645,-0.13959828732131585,-0.09050006794205577
20240401,2024,-4.43,1.37,-5.54,0.7973749807199323,0.6419861002498295,-0.1553888804701028,-0.10345879674907721
20240402,2024,2.25,0.43,1.93,0.7994244789961936,0.6422004352876735,-0.15722404370852017,-0.10325730137922025
20240403,2024,-0.91,-3.81,2.14,0.8003054601483242,0.634378651972734,-0.16592680817559013,-0.11240924840960462
20240404,2024,1.96,4.91,-1.94,0.7939981937109293,0.6239895736327143,-0.17000862007821493,-0.12454121902222662
20240405,2024,-3.21,-2.77,-0.98,0.8017245678819017,0.6348770522279125,-0.16684751565398925,-0.11552505720502765
20240408,2024,-2.12,-0.88,-1.37,0.7973206638487698,0.638219293154706,-0.15910137069406372,-0.11233837686596551
20240409,2024,0.27,0.94,-0.45,0.7962986129687265,0.6369395182485466,-0.15935909472017995,-0.11365600086291955
20240411,2024,-1.35,,-3.74,0.7979958885783893,0.6543487787664349,-0.1436471098119544,-0.09804654651891827
20240412,2024,6.57,-0.53,7.0,0.8028157044996437,0.646228743514103,-0.1565869609855407,-0.10619051827971429
20240415,2024,2.44,0.43,2.11,0.8020146229917385,0.6497398568161554,-0.1522747661755831,-0.10327915795288699
20240416,2024,0.25,-4.84,4.13,0.8028062235444631,0.6273026421648198,-0.17550358137964328,-0.12754379071578983
20240417,2024,-1.5,-0.22,-1.32,0.7948413134288822,0.6279817839534669,-0.16685952947541527,-0.12705164807807415
20240418,2024,6.22,2.01,4.56,0.7945141520351945,0.6443709846974137,-0.15014316733778077,-0.11117687357097004
20240419,2024,-9.08,-4.94,-5.1,0.7972663944564145,0.6922950068597131,-0.10497138759670133,-0.0651347261620758
20240422,2024,4.73,-0.98,5.48,0.7893023234398814,0.7006080190639571,-0.0886943043759243,-0.05953748806747048
20240423,2024,3.64,-0.35,4.81,0.7874762921784185,0.6950092441003057,-0.09246704807811279,-0.06602366322345232
20240424,2024,3.51,5.15,-0.63,0.7939839854920911,0.691662233055227,-0.10232175243686414,-0.07117206450937175
20240425,2024,-9.01,-5.12,-4.87,0.8016918593919955,0.7373237885814675,-0.06436807081052798,-0.02791626152413686
20240426,2024,3.6,4.22,0.24,0.7935358637319325,0.7477947061212944,-0.04574115761063813,-0.019467596888035604
20240429,2024,-2.23,-1.07,-1.37,0.8001654401956714,0.7438129332405485,-0.05635250695512284,-0.025054366029658534
20240430,2024,-2.92,-0.97,-2.17,0.7984555206568917,0.7482659551991597,-0.05018956545773201,-0.02056707459495132
20240502,2024,-1.96,,-1.71,0.7967387727629105,0.751193760577483,-0.0455450121854275,-0.02071438768155741
20240503,2024,-0.27,-0.23,-0.1,0.7959611272861827,0.756859745106693,-0.039101382179489774,-0.01546389148314735
20240507,2024,2.81,,-0.11,0.7954915673757029,0.7573021511720401,-0.038189416203662785,-0.01589101472601493
20240508,2024,2.21,-0.89,2.88,0.8014861014422067,0.7527274985672424,-0.04875860287496425,-0.02037286112003104
20240509,2024,-0.64,-1.46,0.55,0.7996987153943057,0.7553256930136159,-0.04437302238068985,-0.01860634650793165
20240510,2024,2.94,2.57,0.88,0.797518521615138,0.7587182892376216,-0.0388002323775164,-0.01564106164058771
20240513,2024,3.11,2.17,1.38,0.8014790897429191,0.7629899406765159,-0.03848914906640322,-0.011855494151468525
20240514,2024,-4.7,0.82,-5.34,0.8049016532043537,0.766782546376406,-0.038119106827947724,-0.008682478092387024
20240516,2024,2.41,,-0.92,0.806337077580701,0.7718811159559299,-0.03445596162477105,-0.004002335565815502
20240517,2024,1.73,-1.61,3.06,0.8127913151709644,0.7629236850253529,-0.04986763014561146,-0.01324051081339794
20240520,2024,-1.82,0.11,-1.88,0.8105564030656779,0.769993813851332,-0.04056258921434586,-0.006147770131955917
20240521,2024,1.24,1.0,0.42,0.8109390668837734,0.768232828072083,-0.042706238811690334,-0.00797655869587114
20240522,2024,0.24,2.97,-2.15,0.8123937940008027,0.7572235661016891,-0.05517022789911363,-0.01947787761817928
20240523,2024,1.59,1.16,0.64,0.8169481164983662,0.7582662302666621,-0.05868188623170412,-0.01875347051285626
20240524,2024,2.52,-0.7,3.07,0.8186912314353691,0.7512292762938941,-0.06746195514147502,-0.026001952992863977
20240527,2024,-0.7,1.46,-1.87,0.8174664796880079,0.7458931135006569,-0.071573366187351,-0.03190470843428005
20240528,2024,-1.77,0.5,-2.2,0.8197928696859396,0.7440256227263082,-0.07576724695963133,-0.0338265671668289
20240529,2024,-2.64,0.0,-2.64,0.8203400782659616,0.7446822393518944,-0.07565783891406719,-0.03325292132861677
20240530,2024,-2.1,-3.36,0.68,0.8203495593602155,0.7447382747909446,-0.07561128456927091,-0.03487119367250767
20240531,2024,-2.27,-3.32,0.44,0.8154976133363038,0.7393169273157453,-0.0761806860205585,-0.04104281013981071
20240603,2024,0.77,2.64,-1.4,0.8103880876791172,0.7371310737437665,-0.07325701393535067,-0.04391286874464509
20240604,2024,-1.15,-0.46,-0.77,0.8141595272859998,0.741074776994459,-0.07308475029154082,-0.04194990564081526
20240605,2024,-0.65,0.21,-0.81,0.813495360432342,0.741307975517093,-0.07218738491524901,-0.04178739229651627
20240607,2024,13.93,,8.14,0.8138826619071006,0.7413589025497538,-0.07252375935734678,-0.04172308450973188
20240610,2024,2.63,0.24,2.43,0.8241117090679675,0.741586001204271,-0.0825257078636965,-0.041709534385485914
20240611,2024,-1.89,2.16,-3.67,0.8244410560809081,0.7304933385154605,-0.09394771756544762,-0.05317907740436916
20240612,2024,1.93,1.18,0.92,0.827549354994673,0.735002935728659,-0.09254641926601392,-0.049187665303434325
20240613,2024,4.45,3.26,1.76,0.8289449794408952,0.7434751453628416,-0.08546983407805353,-0.0414239225192565
20240614,2024,-2.56,-0.45,-2.18,0.8335205303955296,0.7614927856642839,-0.07202774473124574,-0.025427950294991265
20240617,2024,-0.77,0.9,-1.51,0.8329541731859466,0.7649642264943182,-0.06798994669162839,-0.022633302485991002
20240618,2024,2.98,5.16,-1.31,0.8343212017182712,0.7546478488848781,-0.07967335283339305,-0.034766931391733806
20240619,2024,5.46,-0.43,5.86,0.8412528733068072,0.7493801094716169,-0.09187276383519027,-0.040367540849190586
20240620,2024,-0.51,1.71,-1.95,0.8410317833711559,0.742439335474505,-0.09859244789665089,-0.047782601163838326
20240621,2024,-0.51,-1.47,0.76,0.8433000135212079,0.7413484187325242,-0.10195159478868365,-0.04913083797744315
20240624,2024,-6.46,-4.7,-2.44,0.8415960899912782,0.764930780282581,-0.07666530970869723,-0.027679834169738765
20240625,2024,4.82,0.9,4.08,0.8356632716493456,0.7689927376183602,-0.06667053403098544,-0.02365872258867344
20240626,2024,6.9,5.33,2.44,0.8369656411542836,0.787987345184741,-0.04897829596954262,-0.006553355653048299
20240627,2024,0.0,-0.21,0.19,0.8439801994055854,0.785580228473436,-0.058399970932149436,-0.008991596932547774
20240628,2024,-2.15,0.0,-2.14,0.8437922901459377,0.7863897152306109,-0.057402574915326854,-0.008181985940882281
20240701,2024,0.5,-0.42,0.85,0.8394090490343012,0.7649727394572928,-0.07443630957700842,-0.030488198468669056
20240702,2024,-4.98,-1.49,-3.7,0.8387726923741907,0.7746761028188075,-0.06409658955538322,-0.0210219761060878
20240703,2024,1.05,1.72,-0.38,0.8370390997695898,0.7744927363951626,-0.0625463633744272,-0.02136610695514941
20240704,2024,0.83,-2.54,2.91,0.8394472956025832,0.7635089977188484,-0.07593829788373485,-0.032710174570038754
20240705,2024,7.09,2.61,4.87,0.835499586969617,0.7779881595325256,-0.05751142743709137,-0.018687691619619383
20240708,2024,-1.15,-1.06,-0.26,0.8386728693522866,0.7752819184261499,-0.06339095092613667,-0.02184532850017361
20240709,2024,0.19,2.14,-1.62,0.8372763798463193,0.7713759357811948,-0.06590044406512452,-0.02611076354841155
20240710,2024,-0.19,0.21,-0.38,0.8399776758343193,0.7716874906999159,-0.06829018513440333,-0.025892698034900324
20240711,2024,3.59,0.84,2.92,0.8401100248310123,0.773849479737947,-0.06626054509306523,-0.023746823488031386
20240712,2024,-1.31,-3.32,1.5,0.8415046045559393,0.7657766182403827,-0.07572798631555666,-0.03272340958251042
20240715,2024,0.19,-1.29,1.24,0.8370985795189357,0.7615679360166768,-0.07553064350225891,-0.036955461440506
20240716,2024,0.0,1.3,-1.08,0.8351150264210804,0.7718002561148375,-0.06331477030624288,-0.027980869566398746
20240717,2024,-7.96,-5.36,-3.44,0.8370044720194194,0.804511900325391,-0.032492571694028416,0.0042261789022187395
20240718,2024,-8.34,-3.63,-5.32,0.8296089225311019,0.8334812926837452,0.0038723701526433008,0.032639018034504856
20240719,2024,-1.12,-1.41,0.02,0.8244430894981681,0.8370255572748687,0.012582467776700579,0.03624334151068577
20240722,2024,-2.61,-2.15,-0.83,0.8221695920451616,0.8415407782036254,0.019371186158463782,0.04058607605273336
20240723,2024,-1.17,0.0,-1.2,0.8190812829715649,0.8487825529933842,0.029701270021819326,0.047282073682872953
20240724,2024,-1.06,1.71,-2.53,0.8188530912853906,0.8451595465484785,0.026306455263087836,0.0431622059913541
20240725,2024,-4.06,-8.87,3.26,0.8207843377186226,0.8100762429404359,-0.010708094778186683,0.005933478356731541
20240726,2024,3.61,0.95,2.79,0.8070416140750344,0.8122766477423865,0.005235033667352118,0.008044214351369792
20240729,2024,1.44,1.98,-0.15,0.8080219506397637,0.8151386171010493,0.0071166664612856145,0.010659441141381986
20240730,2024,-2.84,-3.43,-0.01,0.8111288857256924,0.8247838114914706,0.013654925765778203,0.01992486783891657
20240731,2024,4.99,3.02,2.58,0.8061443059974229,0.814899437303456,0.008755131306033115,0.009951608046413766
20240801,2024,-3.36,-0.67,-2.83,0.8109032719999366,0.8205473818251505,0.009644109825213909,0.015515377634770691
20240802,2024,-8.88,-10.4,-0.38,0.8097547089966166,0.8184143784763922,0.008659669479775589,0.010566861471489771
20240805,2024,-7.25,-9.87,0.75,0.7929677775367486,0.8107003521660154,0.017732574629266806,0.0027857207226245424
20240806,2024,5.68,4.87,1.84,0.7768349102097114,0.8345553500307114,0.05772043982099995,0.02647075800248074
20240807,2024,1.08,3.42,-1.65,0.784562846361339,0.8280996788315649,0.043536832470225884,0.020065006228220404
20240808,2024,-3.99,-3.48,-1.22,0.7898685092901397,0.829872657995087,0.040004148704947284,0.02194632390485613
20240809,2024,4.85,4.96,0.91,0.7840581634541905,0.8328841775879192,0.04882601413372867,0.025185362563734544
20240812,2024,1.98,3.21,-0.57,0.791735642304724,0.8375379960084043,0.04580235370368024,0.029828010241203438
20240813,2024,0.91,2.77,-1.29,0.7967870428864592,0.823191017763768,0.026403974877308833,0.015267068742004451
20240814,2024,5.65,2.64,3.55,0.8012565960189224,0.8311987710968897,0.02994217507796726,0.023255243099757628
20240816,2024,7.05,,1.44,0.805471675358851,0.8316688128904788,0.02619713753162778,0.02372347227500365
20240819,2024,-2.16,-2.9,0.2,0.8157836652479968,0.8265045190255603,0.010720853777563488,0.01744702480172741
20240820,2024,3.6,2.99,1.16,0.8112674720172062,0.8525045957592844,0.04123712374207822,0.04314052902939578
20240821,2024,-5.82,-3.56,-2.92,0.8156023645369274,0.86305450178203,0.047452137245102666,0.05369366507886326
20240822,2024,0.83,-0.78,1.48,0.8101394630300554,0.8675936589164709,0.05745419588641554,0.05753773197996389
20240823,2024,-3.77,-2.93,-1.39,0.8091257378267035,0.8668902864871995,0.05776454866049596,0.0565401064350614
20240826,2024,-1.96,-3.18,0.61,0.8045729591473436,0.8685052321630127,0.06393227301566906,0.05817768346054642
20240827,2024,1.0,-2.56,3.06,0.7995174874968808,0.8611927648429317,0.06167527734605094,0.05094206420030836
20240828,2024,1.11,2.46,-0.83,0.7954068215608483,0.8588108554345356,0.06340403387368732,0.04864165111605389
20240829,2024,-6.0,-5.35,-1.71,0.7994053668195975,0.8696124430480209,0.07020707622842337,0.05973833525042075
20240830,2024,2.21,2.36,0.35,0.790545920931504,0.86968400866481,0.079138087733306,0.05987538682702225
20240902,2024,0.0,0.17,-0.14,0.7944237863853122,0.8696540452260019,0.07523025884068968,0.05961262579268177
20240903,2024,1.91,-3.28,4.51,0.7947017670277916,0.8546572073786188,0.05995544035082723,0.04449834997910182
20240904,2024,-8.88,-8.02,-2.52,0.7891747415046431,0.8690632040570081,0.07988846255236504,0.05996352225444317
20240905,2024,-0.14,2.97,-2.44,0.7751905980787476,0.8601510098896439,0.08496041181089631,0.05123509201399705
20240906,2024,-2.75,-1.88,-1.23,0.7803069150474772,0.8614869457399136,0.0811800306924364,0.05258508806212019
20240909,2024,-0.28,0.38,-0.6,0.7774590139158369,0.8610053843049301,0.08354637038909318,0.052080052765483796
20240910,2024,1.42,-0.96,2.15,0.7779627512554724,0.8616813534859739,0.08371860223050143,0.0527540226972398
20240911,2024,1.26,1.09,0.43,0.7762210478567626,0.8652871900337626,0.08906614217700004,0.05627349483995164
20240912,2024,6.76,7.38,0.98,0.7782761568394987,0.8726511066740179,0.09437494983451922,0.06459207236741028
20240913,2024,-0.52,-3.55,2.26,0.7900476094172072,0.8386006869091531,0.04855307749194593,0.02832861557229128
20240919,2024,-5.58,,-0.8,0.7837484878051734,0.83832389132099,0.05457540351581658,0.02805210773146366
20240920,2024,4.13,2.81,1.96,0.7725053354947813,0.8427507813748066,0.07024544588002535,0.03271218483837179
20240923,2024,4.89,3.12,2.46,0.7774046672766514,0.8533158274157681,0.0759111601391167,0.04317646869950723
20240924,2024,4.41,0.93,3.68,0.782660144735387,0.8607682648103536,0.07810812007496659,0.05061388208891589
20240925,2024,-7.12,1.1,-7.98,0.7842115437725689,0.8519506505324584,0.06773910675988959,0.041793400357798126
20240926,2024,11.04,9.44,3.6,0.7861084370622021,0.8797178063764441,0.09360936931424202,0.07099961742919444
20240927,2024,-0.35,1.6,-1.62,0.8006920786631209,0.8841519227142839,0.08345984405116302,0.07546660888143258
20240930,2024,-5.16,-5.01,-1.12,0.8033050248897157,0.8867678497883944,0.08346282489867873,0.07820544778370825
20241002,2024,-3.22,,-0.69,0.7988299948080633,0.893947590641299,0.09511759583323576,0.08523076716046106
20241004,2024,0.51,,-1.84,0.7937622003012446,0.9047980496174249,0.11103584931618038,0.09586470684843439
20241007,2024,3.05,6.2,-1.88,0.7984598145798002,0.8891125183179001,0.09065270373809986,0.0804503076353879
20241008,2024,-0.25,-3.73,2.77,0.8081187185497707,0.8794887960673693,0.0713700775175986,0.07088795288977573
20241010,2024,4.08,,0.17,0.802179493062829,0.8800940412920399,0.07791454822921096,0.07147620580002163
20241011,2024,0.48,-0.37,0.79,0.8097026926538385,0.8799637501873286,0.0702610575334901,0.07134779826597604
20241014,2024,2.13,0.81,1.48,0.8091885193916706,0.8832425374004117,0.07405401800874112,0.0746087124891425
20241015,2024,0.12,2.88,-2.21,0.8104546123667349,0.8763369730275864,0.06588236066085151,0.06765271489490783
20241016,2024,-1.62,-2.18,0.18,0.814782434174776,0.8932951931282347,0.07851275895345866,0.0843694458041936
20241017,2024,2.35,3.87,-0.78,0.8116481744281765,0.8895119380296101,0.07786376360143366,0.08051945325812712
20241018,2024,1.61,-4.44,5.24,0.8174265849835839,0.8628123387200018,0.045385753736417955,0.05385133696882622
20241021,2024,-1.92,1.92,-3.49,0.810574909075647,0.8376810326290955,0.027106123553448547,0.02850896754930963
20241022,2024,-0.12,-1.62,1.2,0.8134233922655865,0.8403768347174989,0.026953442451912446,0.031171050127459146
20241023,2024,6.35,4.37,2.58,0.8108989709388513,0.8508356009332029,0.03993662999435155,0.04098493789469583
20241024,2024,-2.28,1.12,-3.26,0.8155521882235884,0.8514720709440997,0.035919882720511276,0.04146150633459503
20241025,2024,6.11,1.41,4.94,0.816672426797422,0.837293989471872,0.020621562674449923,0.02716140095048553
20241028,2024,-2.93,-2.49,-0.91,0.8186632647809396,0.8391426169040502,0.020479352123110584,0.02885398944012594
20241029,2024,-3.02,-2.91,-0.55,0.814795965205587,0.8394661570894135,0.024670191883826575,0.02891853122032184
20241030,2024,-0.33,2.47,-2.26,0.8111294993526182,0.8326472112754311,0.02151771192281282,0.022187989398051493
20241031,2024,-5.36,-4.46,-1.75,0.8154465083580361,0.838792669964655,0.023346161606618843,0.028394084356610092
20241101,2024,-1.06,-2.2,0.77,0.8082393725182466,0.8374835427164058,0.02924417019815917,0.027020283251974177
20241104,2024,7.03,6.48,1.85,0.8052015122120757,0.8454553903261587,0.040253878114082986,0.03529585482263898
20241105,2024,-0.78,-0.41,-0.43,0.8150969486923205,0.8476259241608067,0.03252897546848621,0.037420354606471334
20241106,2024,3.7,1.35,2.64,0.8145964569654787,0.8509474135005087,0.036350956535030066,0.0407553494824819
20241107,2024,0.43,0.82,-0.23,0.8169154601961559,0.8493046077954243,0.032389147599268364,0.03908944556684439
20241108,2024,2.48,1.57,1.2,0.8182063591438243,0.8485684645890464,0.03036210544522211,0.03830115079003891
20241111,2024,-2.63,-3.94,0.64,0.820586580334904,0.8502172290368245,0.02963064870192056,0.03974641293169237
20241112,2024,-3.35,-3.53,-0.43,0.8148786839669723,0.8514049454707217,0.03652626150374938,0.04081289490685858
20241113,2024,-4.36,-1.56,-3.07,0.8097195982822117,0.8585955516457259,0.048875953363514135,0.048003304705609595
20241114,2024,-8.53,-5.41,-4.14,0.8074887120176296,0.8747333891821513,0.06724467716452165,0.06417714177353664
20241115,2024,-0.89,3.01,-3.31,0.7988135069558349,0.8660741705460954,0.0672606635902605,0.055551107882730315
20241118,2024,1.55,-3.65,4.46,0.8033665917044092,0.8591376036394344,0.055771011935025205,0.048772813099378344
20241119,2024,-0.89,-0.64,-0.39,0.7972395529133945,0.8587155744806199,0.061476021567225314,0.04838615709155784
20241120,2024,2.18,0.0,2.16,0.7961095639787562,0.8602219779851378,0.06411241400638157,0.04987578849314907
20241121,2024,0.75,-1.06,1.59,0.7959181716442356,0.8616555783332099,0.06573740668897432,0.05133145671942284
20241122,2024,8.83,4.68,5.11,0.7941599148299687,0.8798472433541056,0.08568732852413685,0.06975434705711038
20241125,2024,0.23,0.17,0.14,0.8015395779033402,0.8801679605837052,0.07862838268036498,0.0700850193962674
20241126,2024,-3.53,0.06,-3.59,0.8021683879182084,0.8813443158149362,0.07917592789672778,0.07136271561048106
20241127,2024,-5.08,-4.97,-1.11,0.8021330165040752,0.8855367113449878,0.08340369484091259,0.07582096788184449
20241128,2024,-7.85,-4.28,-4.45,0.7938238772933158,0.9015509132746958,0.10772703598138,0.09216934198264479
20241129,2024,-0.68,-0.74,-0.08,0.7865953931961186,0.9014366331404575,0.11484123994433892,0.09205881789897093
20241202,2024,-0.82,-0.69,-0.27,0.7854881144769957,0.9018287748004941,0.11634066032349832,0.09245956762897627
20241203,2024,4.94,3.84,1.9,0.7844233084526513,0.9058838252535333,0.12146051680088199,0.09667560931459805
20241204,2024,-1.83,1.88,-3.3,0.7905464518570539,0.8997838122866431,0.1092373604295892,0.09063748670941987
20241205,2024,5.06,2.98,2.72,0.7937318577473578,0.9116092083260918,0.11787735057873405,0.10267086045311807
20241206,2024,0.63,-3.41,3.38,0.7986740356021841,0.9024812699557647,0.10380723435358064,0.09366728908103523
20241209,2024,-0.76,1.08,-1.58,0.7932867308915925,0.8972507518230299,0.10396402093143742,0.0886461181142105
20241210,2024,-0.76,0.89,-1.52,0.795326722700394,0.8955305361320961,0.10020381343170215,0.08688068716435839
20241211,2024,1.28,0.82,0.56,0.796337996749309,0.8972096626458039,0.10087166589649488,0.08852813423424694
20241212,2024,4.17,2.5,2.19,0.7971343823590535,0.9078865446928328,0.11075216233377927,0.09978475316564568
20241213,2024,0.97,-0.34,1.19,0.801252455884492,0.90863294921612,0.10738049333162802,0.10054217297243938
20241216,2024,3.6,2.17,1.88,0.8002600532243679,0.914400879347775,0.11414082612340715,0.10644663249663085
20241217,2024,0.58,2.62,-1.54,0.8037491909874417,0.9109819113211116,0.10723272033366993,0.10304749748920476
20241218,2024,-1.5,-0.27,-1.29,0.8077142158491112,0.9032966882777661,0.09558247242865492,0.09606235676613431
20241219,2024,-3.74,-4.63,0.02,0.8072404695550214,0.899188593181239,0.09194812362621763,0.09195006282723991
20241220,2024,-4.13,-3.71,-1.16,0.799912168617195,0.8931416805472965,0.09322951193010143,0.0867211504573222
20241223,2024,4.18,0.65,3.68,0.7937786458138242,0.8955464530970846,0.1017678072832604,0.08913130559812754
20241224,2024,-1.22,-0.65,-0.7,0.7949599099443587,0.896218751016312,0.10125884107195327,0.08981044123931145
20241226,2024,-0.37,,-1.14,0.7938950615591525,0.8962994084328206,0.10240434687366817,0.08989060588606777
20241227,2024,-1.24,2.59,-3.26,0.7953329204550581,0.8851294928193999,0.0897965723643418,0.0788885872588233
20241230,2024,-0.75,-0.34,-0.5,0.799768123402291,0.8860244842871176,0.08625636088482658,0.07987278488317145
20250102,2025,-0.88,,0.32,0.814755492480659,0.8911054834797575,0.07634999099909845,0.08498167493835317
20250103,2025,7.38,6.25,2.33,0.8118674787223991,0.8896147201378923,0.07774724141549327,0.08363094063087219
20250106,2025,10.31,9.84,2.24,0.8211738575148205,0.8994984544621958,0.07832459694737526,0.09247541259814122
20250107,2025,0.11,-2.4,2.12,0.8346037195673913,0.8989769987402294,0.06437327917283808,0.09201800959257699
20250108,2025,0.97,-0.15,1.09,0.831230635989597,0.8991001905604524,0.06786955457085542,0.0921503018643467
20250109,2025,-0.32,5.29,-4.71,0.8309509914488995,0.8786984279236811,0.047747436474781635,0.07125857193844616
20250110,2025,1.07,-0.73,1.68,0.8381172974865293,0.8813408139417531,0.04322351645522382,0.07414443250881475
20250113,2025,-3.8,-4.52,0.01,0.8370536812349384,0.8819563686026671,0.04490268736772873,0.07432838749029397
20250114,2025,-1.64,0.36,-1.95,0.8308352232523089,0.882437569045423,0.05160234579311418,0.0748417295475726
20250115,2025,1.11,1.64,-0.24,0.8312267356871353,0.8703560652381304,0.03912932955099502,0.0633365177365455
20250116,2025,3.86,5.95,-1.13,0.8336323795085331,0.8522337865083128,0.018601406999779746,0.04460334701094004
20250117,2025,3.29,2.14,1.49,0.8412695030930003,0.8541049947042546,0.012835491611254302,0.046349124894177675
20250120,2025,-1.85,-1.17,-0.85,0.8441179238660464,0.8535923972326128,0.009474473366566372,0.045848007214546974
20250121,2025,0.52,2.83,-1.85,0.8427031763539056,0.8498861265716938,0.007182950217788253,0.04196685448610088
20250122,2025,4.9,3.44,1.99,0.8465186467243201,0.8567518470956572,0.010233200371337126,0.04862731600377639
20250123,2025,-1.19,-2.66,1.08,0.8508443662583339,0.8760335970195011,0.02518923076116719,0.06857596151498192
20250124,2025,0.4,0.68,-0.19,0.8474347879979601,0.8744577720667499,0.02702298406878978,0.06701620380249008
20250131,2025,-5.81,,2.56,0.8482444622708418,0.874947955695128,0.02670349342428613,0.06750813741886104
20250203,2025,-6.91,-4.17,-3.47,0.8344320950727996,0.8850405767336691,0.05060848166086951,0.0775381512339334
20250204,2025,1.26,0.1,1.16,0.8281695836737775,0.8804916596361121,0.052322075962334624,0.07295212935653114
